PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"15860578","Representations of faces and body parts in macaque temporal cortex: a functional MRI study","Pinsk MA, DeSimone K, Moore T, Gross CG, Kastner S.","Proc Natl Acad Sci U S A. 2005 May 10;102(19):6996-7001. doi: 10.1073/pnas.0502605102. Epub 2005 Apr 28.","Pinsk MA","Proc Natl Acad Sci U S A","2005","2005/04/30","PMC1100800","","10.1073/pnas.0502605102"
"15728652","Vicarious function within the human primary motor cortex? A longitudinal fMRI stroke study","Jaillard A, Martin CD, Garambois K, Lebas JF, Hommel M.","Brain. 2005 May;128(Pt 5):1122-38. doi: 10.1093/brain/awh456. Epub 2005 Feb 23.","Jaillard A","Brain","2005","2005/02/25","","","10.1093/brain/awh456"
"15601515","Visual activation in prefrontal cortex is stronger in monkeys than in humans","Denys K, Vanduffel W, Fize D, Nelissen K, Sawamura H, Georgieva S, Vogels R, Van Essen D, Orban GA.","J Cogn Neurosci. 2004 Nov;16(9):1505-16. doi: 10.1162/0898929042568505.","Denys K","J Cogn Neurosci","2004","2004/12/17","","","10.1162/0898929042568505"
"15528119","Automatized clustering and functional geometry of human parietofrontal networks for language, space, and number","Simon O, Kherif F, Flandin G, Poline JB, Rivière D, Mangin JF, Le Bihan D, Dehaene S.","Neuroimage. 2004 Nov;23(3):1192-202. doi: 10.1016/j.neuroimage.2004.09.023.","Simon O","Neuroimage","2004","2004/11/06","","","10.1016/j.neuroimage.2004.09.023"
"15295008","Neuronal activity in macaque SEF and ACC during performance of tasks involving conflict","Nakamura K, Roesch MR, Olson CR.","J Neurophysiol. 2005 Feb;93(2):884-908. doi: 10.1152/jn.00305.2004. Epub 2004 Aug 4.","Nakamura K","J Neurophysiol","2005","2004/08/06","","","10.1152/jn.00305.2004"
"12873391","Spatial updating in human parietal cortex","Merriam EP, Genovese CR, Colby CL.","Neuron. 2003 Jul 17;39(2):361-73. doi: 10.1016/s0896-6273(03)00393-3.","Merriam EP","Neuron","2003","2003/07/23","","","10.1016/s0896-6273(03)00393-3"
"12399957","A new area in the human brain associated with learning and memory: immunohistochemical and functional MRI analysis","Shu SY, Wu YM, Bao XM, Wen ZB, Huang FH, Li SX, Fu QZ, Ning Q.","Mol Psychiatry. 2002;7(9):1018-22. doi: 10.1038/sj.mp.4001155.","Shu SY","Mol Psychiatry","2002","2002/10/26","","","10.1038/sj.mp.4001155"
"12203772","In vivo animal functional MRI: improved image quality with a body-adapted mold","Landuyt W, Sunaert S, Farina D, Meijerink M, Béatse E, Van Hecke P, Hermans R, Marchal G, Lambin P, Bosmans H.","J Magn Reson Imaging. 2002 Aug;16(2):224-7. doi: 10.1002/jmri.10144.","Landuyt W","J Magn Reson Imaging","2002","2002/08/31","","","10.1002/jmri.10144"
"12191462","Functional MRI in the awake monkey: the missing link","Orban GA.","J Cogn Neurosci. 2002 Aug 15;14(6):965-9. doi: 10.1162/089892902760191171.","Orban GA","J Cogn Neurosci","2002","2002/08/23","","","10.1162/089892902760191171"
"12160742","Ultra high-resolution fMRI in monkeys with implanted RF coils","Logothetis N, Merkle H, Augath M, Trinath T, Ugurbil K.","Neuron. 2002 Jul 18;35(2):227-42. doi: 10.1016/s0896-6273(02)00775-4.","Logothetis N","Neuron","2002","2002/08/06","","","10.1016/s0896-6273(02)00775-4"
"11756669","Dorsal anterior cingulate cortex: a role in reward-based decision making","Bush G, Vogt BA, Holmes J, Dale AM, Greve D, Jenike MA, Rosen BR.","Proc Natl Acad Sci U S A. 2002 Jan 8;99(1):523-8. doi: 10.1073/pnas.012470999. Epub 2001 Dec 26.","Bush G","Proc Natl Acad Sci U S A","2002","2002/01/05","PMC117593","","10.1073/pnas.012470999"
"10387335","Higher cortical visual function","Barton JJ.","Curr Opin Ophthalmol. 1998 Dec;9(6):40-5. doi: 10.1097/00055735-199812000-00007.","Barton JJ","Curr Opin Ophthalmol","1998","1999/07/01","","","10.1097/00055735-199812000-00007"
"10356062","A large-scale distributed network for covert spatial attention: further anatomical delineation based on stringent behavioural and cognitive controls","Gitelman DR, Nobre AC, Parrish TB, LaBar KS, Kim YH, Meyer JR, Mesulam M.","Brain. 1999 Jun;122 ( Pt 6):1093-106. doi: 10.1093/brain/122.6.1093.","Gitelman DR","Brain","1999","1999/06/04","","","10.1093/brain/122.6.1093"
"10097162","Optical imaging of functional domains in the cortex of the awake and behaving monkey","Vnek N, Ramsden BM, Hung CP, Goldman-Rakic PS, Roe AW.","Proc Natl Acad Sci U S A. 1999 Mar 30;96(7):4057-60. doi: 10.1073/pnas.96.7.4057.","Vnek N","Proc Natl Acad Sci U S A","1999","1999/03/31","PMC22419","","10.1073/pnas.96.7.4057"
"9819274","Functional MRI of galvanic vestibular stimulation","Lobel E, Kleine JF, Bihan DL, Leroy-Willig A, Berthoz A.","J Neurophysiol. 1998 Nov;80(5):2699-709. doi: 10.1152/jn.1998.80.5.2699.","Lobel E","J Neurophysiol","1998","1998/11/18","","","10.1152/jn.1998.80.5.2699"
"9758741","Human prefrontal cortex is not specific for working memory: a functional MRI study","D'Esposito M, Ballard D, Aguirre GK, Zarahn E.","Neuroimage. 1998 Oct;8(3):274-82. doi: 10.1006/nimg.1998.0364.","D'Esposito M","Neuroimage","1998","1998/10/06","","","10.1006/nimg.1998.0364"
"9714705","Functional MRI studies of spatial and nonspatial working memory","D'Esposito M, Aguirre GK, Zarahn E, Ballard D, Shin RK, Lease J.","Brain Res Cogn Brain Res. 1998 Jul;7(1):1-13. doi: 10.1016/s0926-6410(98)00004-4.","D'Esposito M","Brain Res Cogn Brain Res","1998","1998/08/26","","","10.1016/s0926-6410(98)00004-4"
"8797528","Functional MRI of lateral occipitotemporal cortex during pursuit and motion perception","Barton JJ, Simpson T, Kiriakopoulos E, Stewart C, Crawley A, Guthrie B, Wood M, Mikulis D.","Ann Neurol. 1996 Sep;40(3):387-98. doi: 10.1002/ana.410400308.","Barton JJ","Ann Neurol","1996","1996/09/01","","","10.1002/ana.410400308"
"8843359","Mapping drug-induced changes in cerebral R2* by Multiple Gradient Recalled Echo functional MRI","Chen Q, Andersen AH, Zhang Z, Ovadia A, Gash DM, Avison MJ.","Magn Reson Imaging. 1996;14(5):469-76. doi: 10.1016/0730-725x(95)02100-8.","Chen Q","Magn Reson Imaging","1996","1996/01/01","","","10.1016/0730-725x(95)02100-8"
