PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20035880","Anatomical and functional parcellation of the human lateral premotor cortex","Schubotz RI, Anwander A, Knösche TR, von Cramon DY, Tittgemeyer M.","Neuroimage. 2010 Apr 1;50(2):396-408. doi: 10.1016/j.neuroimage.2009.12.069. Epub 2009 Dec 24.","Schubotz RI","Neuroimage","2010","2009/12/29","","","10.1016/j.neuroimage.2009.12.069"
"19903877","Precuneus shares intrinsic functional architecture in humans and monkeys","Margulies DS, Vincent JL, Kelly C, Lohmann G, Uddin LQ, Biswal BB, Villringer A, Castellanos FX, Milham MP, Petrides M.","Proc Natl Acad Sci U S A. 2009 Nov 24;106(47):20069-74. doi: 10.1073/pnas.0905314106. Epub 2009 Nov 10.","Margulies DS","Proc Natl Acad Sci U S A","2009","2009/11/12","PMC2775700","","10.1073/pnas.0905314106"
"18416684","Feedforward and recurrent processing in scene segmentation: electroencephalography and functional magnetic resonance imaging","Scholte HS, Jolij J, Fahrenfort JJ, Lamme VA.","J Cogn Neurosci. 2008 Nov;20(11):2097-109. doi: 10.1162/jocn.2008.20142.","Scholte HS","J Cogn Neurosci","2008","2008/04/18","","","10.1162/jocn.2008.20142"
"18375769","Perception of emotional expressions is independent of face selectivity in monkey inferior temporal cortex","Hadj-Bouziane F, Bell AH, Knusten TA, Ungerleider LG, Tootell RB.","Proc Natl Acad Sci U S A. 2008 Apr 8;105(14):5591-6. doi: 10.1073/pnas.0800489105. Epub 2008 Mar 28.","Hadj-Bouziane F","Proc Natl Acad Sci U S A","2008","2008/04/01","PMC2291084","","10.1073/pnas.0800489105"
"16904911","A spatially unbiased atlas template of the human cerebellum","Diedrichsen J.","Neuroimage. 2006 Oct 15;33(1):127-38. doi: 10.1016/j.neuroimage.2006.05.056. Epub 2006 Aug 14.","Diedrichsen J","Neuroimage","2006","2006/08/15","","","10.1016/j.neuroimage.2006.05.056"
"16249867","Quantitative architectural analysis: a new approach to cortical mapping","Schleicher A, Palomero-Gallagher N, Morosan P, Eickhoff SB, Kowalski T, de Vos K, Amunts K, Zilles K.","Anat Embryol (Berl). 2005 Dec;210(5-6):373-86. doi: 10.1007/s00429-005-0028-2.","Schleicher A","Anat Embryol (Berl)","2005","2005/10/27","","","10.1007/s00429-005-0028-2"
"15928057","Sensitivity to voice in human prefrontal cortex","Fecteau S, Armony JL, Joanette Y, Belin P.","J Neurophysiol. 2005 Sep;94(3):2251-4. doi: 10.1152/jn.00329.2005. Epub 2005 May 31.","Fecteau S","J Neurophysiol","2005","2005/06/02","","","10.1152/jn.00329.2005"
"15883384","Functional organization of human occipital-callosal fiber tracts","Dougherty RF, Ben-Shachar M, Bammer R, Brewer AA, Wandell BA.","Proc Natl Acad Sci U S A. 2005 May 17;102(20):7350-5. doi: 10.1073/pnas.0500003102. Epub 2005 May 9.","Dougherty RF","Proc Natl Acad Sci U S A","2005","2005/05/11","PMC1129102","","10.1073/pnas.0500003102"
"15860578","Representations of faces and body parts in macaque temporal cortex: a functional MRI study","Pinsk MA, DeSimone K, Moore T, Gross CG, Kastner S.","Proc Natl Acad Sci U S A. 2005 May 10;102(19):6996-7001. doi: 10.1073/pnas.0502605102. Epub 2005 Apr 28.","Pinsk MA","Proc Natl Acad Sci U S A","2005","2005/04/30","PMC1100800","","10.1073/pnas.0502605102"
"15710884","Symmetry activates extrastriate visual cortex in human and nonhuman primates","Sasaki Y, Vanduffel W, Knutsen T, Tyler C, Tootell R.","Proc Natl Acad Sci U S A. 2005 Feb 22;102(8):3159-63. doi: 10.1073/pnas.0500319102. Epub 2005 Feb 14.","Sasaki Y","Proc Natl Acad Sci U S A","2005","2005/02/16","PMC549500","","10.1073/pnas.0500319102"
"15528119","Automatized clustering and functional geometry of human parietofrontal networks for language, space, and number","Simon O, Kherif F, Flandin G, Poline JB, Rivière D, Mangin JF, Le Bihan D, Dehaene S.","Neuroimage. 2004 Nov;23(3):1192-202. doi: 10.1016/j.neuroimage.2004.09.023.","Simon O","Neuroimage","2004","2004/11/06","","","10.1016/j.neuroimage.2004.09.023"
"15295008","Neuronal activity in macaque SEF and ACC during performance of tasks involving conflict","Nakamura K, Roesch MR, Olson CR.","J Neurophysiol. 2005 Feb;93(2):884-908. doi: 10.1152/jn.00305.2004. Epub 2004 Aug 4.","Nakamura K","J Neurophysiol","2005","2004/08/06","","","10.1152/jn.00305.2004"
"14754864","The parahippocampal gyrus in the baboon: anatomical, cytoarchitectonic and magnetic resonance imaging (MRI) studies","Blaizot X, Martinez-Marcos A, Arroyo-Jimenez Md Mdel M, Marcos P, Artacho-Pérula E, Muñoz M, Chavoix C, Insausti R.","Cereb Cortex. 2004 Mar;14(3):231-46. doi: 10.1093/cercor/bhg123.","Blaizot X","Cereb Cortex","2004","2004/02/03","","","10.1093/cercor/bhg123"
"12916486","Functional imaging of the visual pathways","Wandell BA, Wade AR.","Neurol Clin. 2003 May;21(2):417-43, vi. doi: 10.1016/s0733-8619(03)00003-3.","Wandell BA","Neurol Clin","2003","2003/08/15","","","10.1016/s0733-8619(03)00003-3"
"12123617","Crossmodal processing of object features in human anterior intraparietal cortex: an fMRI study implies equivalencies between humans and monkeys","Grefkes C, Weiss PH, Zilles K, Fink GR.","Neuron. 2002 Jul 3;35(1):173-84. doi: 10.1016/s0896-6273(02)00741-9.","Grefkes C","Neuron","2002","2002/07/19","","","10.1016/s0896-6273(02)00741-9"
"11859197","Functional MRI of macaque monkeys performing a cognitive set-shifting task","Nakahara K, Hayashi T, Konishi S, Miyashita Y.","Science. 2002 Feb 22;295(5559):1532-6. doi: 10.1126/science.1067653.","Nakahara K","Science","2002","2002/02/23","","","10.1126/science.1067653"
"11496106","Enhancing fMRI contrast in awake-behaving primates using intravascular magnetite dextran nanopartieles","Dubowitz DJ, Bernheim KA, Chen DY, Bradley WG Jr, Andersen RA.","Neuroreport. 2001 Aug 8;12(11):2335-40. doi: 10.1097/00001756-200108080-00011.","Dubowitz DJ","Neuroreport","2001","2001/08/10","","","10.1097/00001756-200108080-00011"
"11322980","Mapping visual cortex in monkeys and humans using surface-based atlases","Van Essen DC, Lewis JW, Drury HA, Hadjikhani N, Tootell RB, Bakircioglu M, Miller MI.","Vision Res. 2001;41(10-11):1359-78. doi: 10.1016/s0042-6989(01)00045-1.","Van Essen DC","Vision Res","2001","2001/04/27","","","10.1016/s0042-6989(01)00045-1"
"11182099","Polymodal motion processing in posterior parietal and premotor cortex: a human fMRI study strongly implies equivalencies between humans and monkeys","Bremmer F, Schlack A, Shah NJ, Zafiris O, Kubischik M, Hoffmann K, Zilles K, Fink GR.","Neuron. 2001 Jan;29(1):287-96. doi: 10.1016/s0896-6273(01)00198-2.","Bremmer F","Neuron","2001","2001/02/22","","","10.1016/s0896-6273(01)00198-2"
"10931954","Functional MRI at 1.5 tesla: a comparison of the blood oxygenation level-dependent signal and electrophysiology","Disbrow EA, Slutsky DA, Roberts TP, Krubitzer LA.","Proc Natl Acad Sci U S A. 2000 Aug 15;97(17):9718-23. doi: 10.1073/pnas.170205497.","Disbrow EA","Proc Natl Acad Sci U S A","2000","2000/08/10","PMC16931","","10.1073/pnas.170205497"
"10356062","A large-scale distributed network for covert spatial attention: further anatomical delineation based on stringent behavioural and cognitive controls","Gitelman DR, Nobre AC, Parrish TB, LaBar KS, Kim YH, Meyer JR, Mesulam M.","Brain. 1999 Jun;122 ( Pt 6):1093-106. doi: 10.1093/brain/122.6.1093.","Gitelman DR","Brain","1999","1999/06/04","","","10.1093/brain/122.6.1093"
"7722658","Functional analysis of human MT and related visual cortical areas using magnetic resonance imaging","Tootell RB, Reppas JB, Kwong KK, Malach R, Born RT, Brady TJ, Rosen BR, Belliveau JW.","J Neurosci. 1995 Apr;15(4):3215-30. doi: 10.1523/JNEUROSCI.15-04-03215.1995.","Tootell RB","J Neurosci","1995","1995/04/01","PMC6577785","","10.1523/JNEUROSCI.15-04-03215.1995"
