PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"20654722","Distinct functional connectivity associated with lateral versus medial rostral prefrontal cortex: a meta-analysis","Gilbert SJ, Gonen-Yaacovi G, Benoit RG, Volle E, Burgess PW.","Neuroimage. 2010 Dec;53(4):1359-67. doi: 10.1016/j.neuroimage.2010.07.032. Epub 2010 Jul 21.","Gilbert SJ","Neuroimage","2010","2010/07/27","","","10.1016/j.neuroimage.2010.07.032"
"20589235","Identifying Basal Ganglia divisions in individuals using resting-state functional connectivity MRI","Barnes KA, Cohen AL, Power JD, Nelson SM, Dosenbach YB, Miezin FM, Petersen SE, Schlaggar BL.","Front Syst Neurosci. 2010 Jun 10;4:18. doi: 10.3389/fnsys.2010.00018. eCollection 2010.","Barnes KA","Front Syst Neurosci","2010","2010/07/01","PMC2892946","","10.3389/fnsys.2010.00018"
"20445067","Anatomical and functional connectivity of cytoarchitectonic areas within the human parietal operculum","Eickhoff SB, Jbabdi S, Caspers S, Laird AR, Fox PT, Zilles K, Behrens TE.","J Neurosci. 2010 May 5;30(18):6409-21. doi: 10.1523/JNEUROSCI.5664-09.2010.","Eickhoff SB","J Neurosci","2010","2010/05/07","PMC4791040","NIHMS765795","10.1523/JNEUROSCI.5664-09.2010"
"19969009","Effects of heartbeat and respiration on macaque fMRI: implications for functional connectivity","Teichert T, Grinband J, Hirsch J, Ferrera VP.","Neuropsychologia. 2010 Jun;48(7):1886-94. doi: 10.1016/j.neuropsychologia.2009.11.026. Epub 2009 Dec 5.","Teichert T","Neuropsychologia","2010","2009/12/09","PMC2876227","NIHMS164276","10.1016/j.neuropsychologia.2009.11.026"
"19603407","Metaanalytic connectivity modeling: delineating the functional connectivity of the human amygdala","Robinson JL, Laird AR, Glahn DC, Lovallo WR, Fox PT.","Hum Brain Mapp. 2010 Feb;31(2):173-84. doi: 10.1002/hbm.20854.","Robinson JL","Hum Brain Mapp","2010","2009/07/16","PMC2872058","NIHMS142188","10.1002/hbm.20854"
"19592571","Segregated fronto-cerebellar circuits revealed by intrinsic functional connectivity","Krienen FM, Buckner RL.","Cereb Cortex. 2009 Oct;19(10):2485-97. doi: 10.1093/cercor/bhp135. Epub 2009 Jul 10.","Krienen FM","Cereb Cortex","2009","2009/07/14","PMC2742600","","10.1093/cercor/bhp135"
"19074351","Modafinil shifts human locus coeruleus to low-tonic, high-phasic activity during functional MRI","Minzenberg MJ, Watrous AJ, Yoon JH, Ursu S, Carter CS.","Science. 2008 Dec 12;322(5908):1700-2. doi: 10.1126/science.1164908.","Minzenberg MJ","Science","2008","2008/12/17","","","10.1126/science.1164908"
"19072897","Two systems of resting state connectivity between the insula and cingulate cortex","Taylor KS, Seminowicz DA, Davis KD.","Hum Brain Mapp. 2009 Sep;30(9):2731-45. doi: 10.1002/hbm.20705.","Taylor KS","Hum Brain Mapp","2009","2008/12/17","PMC6871122","","10.1002/hbm.20705"
"18936272","Reciprocal thalamocortical connectivity of the medial pulvinar: a depth stimulation and evoked potential study in human brain","Rosenberg DS, Mauguière F, Catenoix H, Faillenot I, Magnin M.","Cereb Cortex. 2009 Jun;19(6):1462-73. doi: 10.1093/cercor/bhn185. Epub 2008 Oct 20.","Rosenberg DS","Cereb Cortex","2009","2008/10/22","","","10.1093/cercor/bhn185"
"18835656","Neurophysiology and neuroanatomy of reflexive and volitional saccades: evidence from studies of humans","McDowell JE, Dyckman KA, Austin BP, Clementz BA.","Brain Cogn. 2008 Dec;68(3):255-70. doi: 10.1016/j.bandc.2008.08.016. Epub 2008 Oct 5.","McDowell JE","Brain Cogn","2008","2008/10/07","PMC2614688","NIHMS83686","10.1016/j.bandc.2008.08.016"
"18687365","Computation in spinal circuitry: lessons from behaving primates","Harel R, Asher I, Cohen O, Israel Z, Shalit U, Yanai Y, Zinger N, Prut Y.","Behav Brain Res. 2008 Dec 12;194(2):119-28. doi: 10.1016/j.bbr.2008.07.013. Epub 2008 Jul 18.","Harel R","Behav Brain Res","2008","2008/08/09","","","10.1016/j.bbr.2008.07.013"
"18412133","A cross-modal system linking primary auditory and visual cortices: evidence from intrinsic fMRI connectivity analysis","Eckert MA, Kamdar NV, Chang CE, Beckmann CF, Greicius MD, Menon V.","Hum Brain Mapp. 2008 Jul;29(7):848-57. doi: 10.1002/hbm.20560.","Eckert MA","Hum Brain Mapp","2008","2008/04/17","PMC2605422","NIHMS74936","10.1002/hbm.20560"
"17604651","Mapping the functional connectivity of anterior cingulate cortex","Margulies DS, Kelly AM, Uddin LQ, Biswal BB, Castellanos FX, Milham MP.","Neuroimage. 2007 Aug 15;37(2):579-88. doi: 10.1016/j.neuroimage.2007.05.019. Epub 2007 May 24.","Margulies DS","Neuroimage","2007","2007/07/03","","","10.1016/j.neuroimage.2007.05.019"
"15068921","Brain network interactions in auditory, visual and linguistic processing","Horwitz B, Braun AR.","Brain Lang. 2004 May;89(2):377-84. doi: 10.1016/S0093-934X(03)00349-3.","Horwitz B","Brain Lang","2004","2004/04/08","","","10.1016/S0093-934X(03)00349-3"
"11984822","Nigral and pallidal inputs to functionally segregated thalamostriatal neurons in the centromedian/parafascicular intralaminar nuclear complex in monkey","Sidibé M, Paré JF, Smith Y.","J Comp Neurol. 2002 Jun 3;447(3):286-99. doi: 10.1002/cne.10247.","Sidibé M","J Comp Neurol","2002","2002/05/02","","","10.1002/cne.10247"
"10933210","Functional connectivity of the anterior cingulate cortex within the human frontal lobe: a brain-mapping meta-analysis","Koski L, Paus T.","Exp Brain Res. 2000 Jul;133(1):55-65. doi: 10.1007/s002210000400.","Koski L","Exp Brain Res","2000","2000/08/10","","","10.1007/s002210000400"
"10630214","Preservation of prefrontal cortical volume in behaviorally characterized aged macaque monkeys","O'Donnell KA, Rapp PR, Hof PR.","Exp Neurol. 1999 Nov;160(1):300-10. doi: 10.1006/exnr.1999.7192.","O'Donnell KA","Exp Neurol","1999","2000/01/12","","","10.1006/exnr.1999.7192"
