PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29335352","Discrete Modules and Mesoscale Functional Circuits for Thermal Nociception within Primate S1 Cortex","Yang PF, Wu R, Wu TL, Shi Z, Chen LM.","J Neurosci. 2018 Feb 14;38(7):1774-1787. doi: 10.1523/JNEUROSCI.2795-17.2017. Epub 2018 Jan 15.","Yang PF","J Neurosci","2018","2018/01/17","PMC5815457","","10.1523/JNEUROSCI.2795-17.2017"
"29326646","Impaired Emotional Mirroring in Parkinson's Disease-A Study on Brain Activation during Processing of Facial Expressions","Pohl A, Anders S, Chen H, Patel HJ, Heller J, Reetz K, Mathiak K, Binkofski F.","Front Neurol. 2017 Dec 18;8:682. doi: 10.3389/fneur.2017.00682. eCollection 2017.","Pohl A","Front Neurol","2017","2018/01/13","PMC5741645","","10.3389/fneur.2017.00682"
"29308987","Evidence for a Functional Hierarchy of Association Networks","Choi EY, Drayna GK, Badre D.","J Cogn Neurosci. 2018 May;30(5):722-736. doi: 10.1162/jocn_a_01229. Epub 2018 Jan 8.","Choi EY","J Cogn Neurosci","2018","2018/01/09","","","10.1162/jocn_a_01229"
"29299382","An interspecies comparative study of invasive electrophysiological functional connectivity","Casimo K, Levinson LH, Zanos S, Gkogkidis CA, Ball T, Fetz E, Weaver KE, Ojemann JG.","Brain Behav. 2017 Nov 22;7(12):e00863. doi: 10.1002/brb3.863. eCollection 2017 Dec.","Casimo K","Brain Behav","2017","2018/01/05","PMC5745242","","10.1002/brb3.863"
"29292132","Polar-angle representation of saccadic eye movements in human superior colliculus","Savjani RR, Katyal S, Halfen E, Kim JH, Ress D.","Neuroimage. 2018 May 1;171:199-208. doi: 10.1016/j.neuroimage.2017.12.080. Epub 2017 Dec 30.","Savjani RR","Neuroimage","2018","2018/01/03","PMC6844626","NIHMS1058013","10.1016/j.neuroimage.2017.12.080"
"29263238","Attention Shifts Recruit the Monkey Default Mode Network","Arsenault JT, Caspari N, Vandenberghe R, Vanduffel W.","J Neurosci. 2018 Jan 31;38(5):1202-1217. doi: 10.1523/JNEUROSCI.1111-17.2017. Epub 2017 Dec 20.","Arsenault JT","J Neurosci","2018","2017/12/22","PMC6596261","","10.1523/JNEUROSCI.1111-17.2017"
"29249925","Determining Excitatory and Inhibitory Neuronal Activity from Multimodal fMRI Data Using a Generative Hemodynamic Model","Havlicek M, Ivanov D, Roebroeck A, Uludağ K.","Front Neurosci. 2017 Nov 10;11:616. doi: 10.3389/fnins.2017.00616. eCollection 2017.","Havlicek M","Front Neurosci","2017","2017/12/19","PMC5715391","","10.3389/fnins.2017.00616"
"29224723","Neural Basis of Cognitive Control over Movement Inhibition: Human fMRI and Primate Electrophysiology Evidence","Xu KZ, Anderson BA, Emeric EE, Sali AW, Stuphorn V, Yantis S, Courtney SM.","Neuron. 2017 Dec 20;96(6):1447-1458.e6. doi: 10.1016/j.neuron.2017.11.010. Epub 2017 Dec 7.","Xu KZ","Neuron","2017","2017/12/12","PMC5747365","NIHMS926015","10.1016/j.neuron.2017.11.010"
"29208569","A digital 3D atlas of the marmoset brain based on multi-modal MRI","Liu C, Ye FQ, Yen CC, Newman JD, Glen D, Leopold DA, Silva AC.","Neuroimage. 2018 Apr 1;169:106-116. doi: 10.1016/j.neuroimage.2017.12.004. Epub 2017 Dec 5.","Liu C","Neuroimage","2018","2017/12/07","PMC5856608","NIHMS928414","10.1016/j.neuroimage.2017.12.004"
"29192256","Posterior parietal cortex evaluates visuoproprioceptive congruence based on brief visual information","Limanowski J, Blankenburg F.","Sci Rep. 2017 Nov 30;7(1):16659. doi: 10.1038/s41598-017-16848-7.","Limanowski J","Sci Rep","2017","2017/12/02","PMC5709509","","10.1038/s41598-017-16848-7"
"29038239","Correlated Disruption of Resting-State fMRI, LFP, and Spike Connectivity between Area 3b and S2 following Spinal Cord Injury in Monkeys","Wu R, Yang PF, Chen LM.","J Neurosci. 2017 Nov 15;37(46):11192-11203. doi: 10.1523/JNEUROSCI.2318-17.2017. Epub 2017 Oct 16.","Wu R","J Neurosci","2017","2017/10/18","PMC5688527","","10.1523/JNEUROSCI.2318-17.2017"
"28912157","Approaching the Ground Truth: Revealing the Functional Organization of Human Multisensory STC Using Ultra-High Field fMRI","Gentile F, van Atteveldt N, De Martino F, Goebel R.","J Neurosci. 2017 Oct 18;37(42):10104-10113. doi: 10.1523/JNEUROSCI.0146-17.2017. Epub 2017 Sep 14.","Gentile F","J Neurosci","2017","2017/09/16","PMC6596547","","10.1523/JNEUROSCI.0146-17.2017"
"28893928","Content-Specific Codes of Parametric Vibrotactile Working Memory in Humans","Schmidt TT, Wu YH, Blankenburg F.","J Neurosci. 2017 Oct 4;37(40):9771-9777. doi: 10.1523/JNEUROSCI.1167-17.2017. Epub 2017 Sep 11.","Schmidt TT","J Neurosci","2017","2017/09/13","PMC6596612","","10.1523/JNEUROSCI.1167-17.2017"
"28889002","Mapping the complex topological organization of the human parietal face area","Huang RS, Chen CF, Sereno MI.","Neuroimage. 2017 Dec;163:459-470. doi: 10.1016/j.neuroimage.2017.09.004. Epub 2017 Sep 6.","Huang RS","Neuroimage","2017","2017/09/11","PMC6262884","NIHMS906436","10.1016/j.neuroimage.2017.09.004"
"28847492","Decoding of auditory and tactile perceptual decisions in parietal cortex","Levine SM, Schwarzbach J.","Neuroimage. 2017 Nov 15;162:297-305. doi: 10.1016/j.neuroimage.2017.08.060. Epub 2017 Aug 25.","Levine SM","Neuroimage","2017","2017/08/30","","","10.1016/j.neuroimage.2017.08.060"
"28845885","Analysis of vascular homogeneity and anisotropy on high-resolution primate brain imaging","Kennel P, Fonta C, Guibert R, Plouraboué F.","Hum Brain Mapp. 2017 Nov;38(11):5756-5777. doi: 10.1002/hbm.23766. Epub 2017 Aug 28.","Kennel P","Hum Brain Mapp","2017","2017/08/29","PMC6866716","","10.1002/hbm.23766"
"28842187","Connectome-scale functional intrinsic connectivity networks in macaques","Zhang W, Jiang X, Zhang S, Howell BR, Zhao Y, Zhang T, Guo L, Sanchez MM, Hu X, Liu T.","Neuroscience. 2017 Nov 19;364:1-14. doi: 10.1016/j.neuroscience.2017.08.022. Epub 2017 Aug 24.","Zhang W","Neuroscience","2017","2017/08/27","PMC5653451","NIHMS901360","10.1016/j.neuroscience.2017.08.022"
"28798662","Prefrontal Contribution to Decision-Making under Free-Choice Conditions","Funahashi S.","Front Neurosci. 2017 Jul 26;11:431. doi: 10.3389/fnins.2017.00431. eCollection 2017.","Funahashi S","Front Neurosci","2017","2017/08/12","PMC5526964","","10.3389/fnins.2017.00431"
"28774684","Reevaluating the Sensory Account of Visual Working Memory Storage","Xu Y.","Trends Cogn Sci. 2017 Oct;21(10):794-815. doi: 10.1016/j.tics.2017.06.013. Epub 2017 Jul 31.","Xu Y","Trends Cogn Sci","2017","2017/08/05","","","10.1016/j.tics.2017.06.013"
"28755862","Ketamine changes the local resting-state functional properties of anesthetized-monkey brain","Rao JS, Liu Z, Zhao C, Wei RH, Zhao W, Tian PY, Zhou X, Yang ZY, Li XG.","Magn Reson Imaging. 2017 Nov;43:144-150. doi: 10.1016/j.mri.2017.07.025. Epub 2017 Jul 26.","Rao JS","Magn Reson Imaging","2017","2017/07/31","","","10.1016/j.mri.2017.07.025"
"28598733","Task-context-dependent Linear Representation of Multiple Visual Objects in Human Parietal Cortex","Jeong SK, Xu Y.","J Cogn Neurosci. 2017 Oct;29(10):1778-1789. doi: 10.1162/jocn_a_01156. Epub 2017 Jun 9.","Jeong SK","J Cogn Neurosci","2017","2017/06/10","","","10.1162/jocn_a_01156"
"28539914","Functional Connectivity Mapping in the Animal Model: Principles and Applications of Resting-State fMRI","Gorges M, Roselli F, Müller HP, Ludolph AC, Rasche V, Kassubek J.","Front Neurol. 2017 May 10;8:200. doi: 10.3389/fneur.2017.00200. eCollection 2017.","Gorges M","Front Neurol","2017","2017/05/26","PMC5423907","","10.3389/fneur.2017.00200"
"28472289","Functional Similarity of Medial Superior Parietal Areas for Shift-Selective Attention Signals in Humans and Monkeys","Caspari N, Arsenault JT, Vandenberghe R, Vanduffel W.","Cereb Cortex. 2018 Jun 1;28(6):2085-2099. doi: 10.1093/cercor/bhx114.","Caspari N","Cereb Cortex","2018","2017/05/05","","","10.1093/cercor/bhx114"
"28461059","High-resolution functional MRI identified distinct global intrinsic functional networks of nociceptive posterior insula and S2 regions in squirrel monkey brain","Wu R, Wang F, Yang PF, Chen LM.","Neuroimage. 2017 Jul 15;155:147-158. doi: 10.1016/j.neuroimage.2017.04.067. Epub 2017 Apr 28.","Wu R","Neuroimage","2017","2017/05/03","PMC6104393","NIHMS983774","10.1016/j.neuroimage.2017.04.067"
"28419201","Functional Imaging of Audio-Visual Selective Attention in Monkeys and Humans: How do Lapses in Monkey Performance Affect Cross-Species Correspondences?","Rinne T, Muers RS, Salo E, Slater H, Petkov CI.","Cereb Cortex. 2017 Jun 1;27(6):3471-3484. doi: 10.1093/cercor/bhx092.","Rinne T","Cereb Cortex","2017","2017/04/19","PMC5654311","","10.1093/cercor/bhx092"
"28258716","Functional interactions between the macaque dorsal and ventral visual pathways during three-dimensional object vision","Janssen P, Verhoef BE, Premereur E.","Cortex. 2018 Jan;98:218-227. doi: 10.1016/j.cortex.2017.01.021. Epub 2017 Feb 3.","Janssen P","Cortex","2018","2017/03/05","","","10.1016/j.cortex.2017.01.021"
"28255676","Human orbital and anterior medial prefrontal cortex: Intrinsic connectivity parcellation and functional organization","Samara Z, Evers EAT, Goulas A, Uylings HBM, Rajkowska G, Ramaekers JG, Stiers P.","Brain Struct Funct. 2017 Sep;222(7):2941-2960. doi: 10.1007/s00429-017-1378-2. Epub 2017 Mar 2.","Samara Z","Brain Struct Funct","2017","2017/03/04","PMC5581738","NIHMS864697","10.1007/s00429-017-1378-2"
"28190642","Widespread and Opponent fMRI Signals Represent Sound Location in Macaque Auditory Cortex","Ortiz-Rios M, Azevedo FAC, Kuśmierek P, Balla DZ, Munk MH, Keliris GA, Logothetis NK, Rauschecker JP.","Neuron. 2017 Feb 22;93(4):971-983.e4. doi: 10.1016/j.neuron.2017.01.013. Epub 2017 Feb 9.","Ortiz-Rios M","Neuron","2017","2017/02/14","PMC5757378","NIHMS914593","10.1016/j.neuron.2017.01.013"
"28179165","Selective TMS-induced modulation of functional connectivity correlates with changes in behavior","Balan PF, Gerits A, Mantini D, Vanduffel W.","Neuroimage. 2017 Apr 1;149:361-378. doi: 10.1016/j.neuroimage.2017.01.076. Epub 2017 Feb 6.","Balan PF","Neuroimage","2017","2017/02/10","","","10.1016/j.neuroimage.2017.01.076"
"28161319","Biophysical and neural basis of resting state functional connectivity: Evidence from non-human primates","Chen LM, Yang PF, Wang F, Mishra A, Shi Z, Wu R, Wu TL, Wilson GH 3rd, Ding Z, Gore JC.","Magn Reson Imaging. 2017 Jun;39:71-81. doi: 10.1016/j.mri.2017.01.020. Epub 2017 Feb 2.","Chen LM","Magn Reson Imaging","2017","2017/02/06","PMC5410395","NIHMS852391","10.1016/j.mri.2017.01.020"
"28108489","Processing of Egomotion-Consistent Optic Flow in the Rhesus Macaque Cortex","Cottereau BR, Smith AT, Rima S, Fize D, Héjja-Brichard Y, Renaud L, Lejards C, Vayssière N, Trotter Y, Durand JB.","Cereb Cortex. 2017 Jan 1;27(1):330-343. doi: 10.1093/cercor/bhw412.","Cottereau BR","Cereb Cortex","2017","2017/01/22","PMC5939222","","10.1093/cercor/bhw412"
"28003408","Intrinsic functional architecture of the macaque dorsal and ventral lateral frontal cortex","Goulas A, Stiers P, Hutchison RM, Everling S, Petrides M, Margulies DS.","J Neurophysiol. 2017 Mar 1;117(3):1084-1099. doi: 10.1152/jn.00486.2016. Epub 2016 Dec 21.","Goulas A","J Neurophysiol","2017","2016/12/23","PMC5340881","","10.1152/jn.00486.2016"
"27881778","Attentive Motion Discrimination Recruits an Area in Inferotemporal Cortex","Stemmann H, Freiwald WA.","J Neurosci. 2016 Nov 23;36(47):11918-11928. doi: 10.1523/JNEUROSCI.1888-16.2016.","Stemmann H","J Neurosci","2016","2016/11/25","PMC5125246","","10.1523/JNEUROSCI.1888-16.2016"
"27866893","Effective Connectivity Reveals Largely Independent Parallel Networks of Face and Body Patches","Premereur E, Taubert J, Janssen P, Vogels R, Vanduffel W.","Curr Biol. 2016 Dec 19;26(24):3269-3279. doi: 10.1016/j.cub.2016.09.059. Epub 2016 Nov 17.","Premereur E","Curr Biol","2016","2016/11/22","","","10.1016/j.cub.2016.09.059"
"27810930","Neurophysiological Organization of the Middle Face Patch in Macaque Inferior Temporal Cortex","Aparicio PL, Issa EB, DiCarlo JJ.","J Neurosci. 2016 Dec 14;36(50):12729-12745. doi: 10.1523/JNEUROSCI.0237-16.2016. Epub 2016 Nov 3.","Aparicio PL","J Neurosci","2016","2016/11/05","PMC5157113","","10.1523/JNEUROSCI.0237-16.2016"
"27798134","Separate Perceptual and Neural Processing of Velocity- and Disparity-Based 3D Motion Signals","Joo SJ, Czuba TB, Cormack LK, Huk AC.","J Neurosci. 2016 Oct 19;36(42):10791-10802. doi: 10.1523/JNEUROSCI.1298-16.2016.","Joo SJ","J Neurosci","2016","2016/11/01","PMC5083008","","10.1523/JNEUROSCI.1298-16.2016"
"27706916","Anatomical and functional neuroimaging in awake, behaving marmosets","Silva AC.","Dev Neurobiol. 2017 Mar;77(3):373-389. doi: 10.1002/dneu.22456. Epub 2016 Oct 21.","Silva AC","Dev Neurobiol","2017","2016/10/06","PMC5318267","NIHMS821773","10.1002/dneu.22456"
"27600848","Boosting Norepinephrine Transmission Triggers Flexible Reconfiguration of Brain Networks at Rest","Guedj C, Monfardini E, Reynaud AJ, Farnè A, Meunier M, Hadj-Bouziane F.","Cereb Cortex. 2017 Oct 1;27(10):4691-4700. doi: 10.1093/cercor/bhw262.","Guedj C","Cereb Cortex","2017","2016/09/08","","","10.1093/cercor/bhw262"
"27405331","Frontoparietal Functional Connectivity in the Common Marmoset","Ghahremani M, Hutchison RM, Menon RS, Everling S.","Cereb Cortex. 2017 Aug 1;27(8):3890-3905. doi: 10.1093/cercor/bhw198.","Ghahremani M","Cereb Cortex","2017","2016/07/14","","","10.1093/cercor/bhw198"
"27394722","Effects of dorsolateral prefrontal cortex lesion on motor habit and performance assessed with manual grasping and control of force in macaque monkeys","Badoud S, Borgognon S, Cottet J, Chatagny P, Moret V, Fregosi M, Kaeser M, Fortis E, Schmidlin E, Bloch J, Brunet JF, Rouiller EM.","Brain Struct Funct. 2017 Apr;222(3):1193-1206. doi: 10.1007/s00429-016-1268-z. Epub 2016 Jul 9.","Badoud S","Brain Struct Funct","2017","2016/07/11","PMC5368204","","10.1007/s00429-016-1268-z"
"27339006","Neuronal foundations of human numerical representations","Eger E.","Prog Brain Res. 2016;227:1-27. doi: 10.1016/bs.pbr.2016.04.015. Epub 2016 May 27.","Eger E","Prog Brain Res","2016","2016/06/25","","","10.1016/bs.pbr.2016.04.015"
"27314175","Identifying thematic roles from neural representations measured by functional magnetic resonance imaging","Wang J, Cherkassky VL, Yang Y, Chang KM, Vargas R, Diana N, Just MA.","Cogn Neuropsychol. 2016 May-Jun;33(3-4):257-64. doi: 10.1080/02643294.2016.1182480. Epub 2016 Jun 17.","Wang J","Cogn Neuropsychol","2016","2016/06/18","","","10.1080/02643294.2016.1182480"
"27296233","Realistic models of apparent dynamic changes in resting-state connectivity in somatosensory cortex","Shi Z, Rogers BP, Chen LM, Morgan VL, Mishra A, Wilkes DM, Gore JC.","Hum Brain Mapp. 2016 Nov;37(11):3897-3910. doi: 10.1002/hbm.23284.","Shi Z","Hum Brain Mapp","2016","2016/06/15","PMC5053861","NIHMS791612","10.1002/hbm.23284"
"27188457","Probing the Neural Correlates of Number Processing","Knops A.","Neuroscientist. 2017 Jun;23(3):264-274. doi: 10.1177/1073858416650153. Epub 2016 May 17.","Knops A","Neuroscientist","2017","2016/05/19","","","10.1177/1073858416650153"
"27166166","Learned Value Shapes Responses to Objects in Frontal and Ventral Stream Networks in Macaque Monkeys","Kaskan PM, Costa VD, Eaton HP, Zemskova JA, Mitz AR, Leopold DA, Ungerleider LG, Murray EA.","Cereb Cortex. 2017 May 1;27(5):2739-2757. doi: 10.1093/cercor/bhw113.","Kaskan PM","Cereb Cortex","2017","2016/05/12","PMC6433185","","10.1093/cercor/bhw113"
"27075850","DPABI: Data Processing & Analysis for (Resting-State) Brain Imaging","Yan CG, Wang XD, Zuo XN, Zang YF.","Neuroinformatics. 2016 Jul;14(3):339-51. doi: 10.1007/s12021-016-9299-4.","Yan CG","Neuroinformatics","2016","2016/04/15","","","10.1007/s12021-016-9299-4"
"27063864","Decreased functional connectivity in dorsolateral prefrontal cortical networks in adult macaques with neonatal hippocampal lesions: Relations to visual working memory deficits","Meng Y, Hu X, Bachevalier J, Zhang X.","Neurobiol Learn Mem. 2016 Oct;134 Pt A(Pt A):31-37. doi: 10.1016/j.nlm.2016.04.003. Epub 2016 Apr 7.","Meng Y","Neurobiol Learn Mem","2016","2016/04/12","PMC6329462","NIHMS1001069","10.1016/j.nlm.2016.04.003"
"27053755","Functional definitions of parietal areas in human and non-human primates","Orban GA.","Proc Biol Sci. 2016 Apr 13;283(1828):20160118. doi: 10.1098/rspb.2016.0118.","Orban GA","Proc Biol Sci","2016","2016/04/08","PMC4843655","","10.1098/rspb.2016.0118"
"26996504","Crossmodal Association of Visual and Haptic Material Properties of Objects in the Monkey Ventral Visual Cortex","Goda N, Yokoi I, Tachibana A, Minamimoto T, Komatsu H.","Curr Biol. 2016 Apr 4;26(7):928-34. doi: 10.1016/j.cub.2016.02.003. Epub 2016 Mar 17.","Goda N","Curr Biol","2016","2016/03/22","","","10.1016/j.cub.2016.02.003"
"26973496","fMRI Adaptation between Action Observation and Action Execution Reveals Cortical Areas with Mirror Neuron Properties in Human BA 44/45","de la Rosa S, Schillinger FL, Bülthoff HH, Schultz J, Uludag K.","Front Hum Neurosci. 2016 Feb 29;10:78. doi: 10.3389/fnhum.2016.00078. eCollection 2016.","de la Rosa S","Front Hum Neurosci","2016","2016/03/15","PMC4770014","","10.3389/fnhum.2016.00078"
"26891875","Source modeling of ElectroCorticoGraphy (ECoG) data: Stability analysis and spatial filtering","Pascarella A, Todaro C, Clerc M, Serre T, Piana M.","J Neurosci Methods. 2016 Apr 1;263:134-44. doi: 10.1016/j.jneumeth.2016.02.012. Epub 2016 Feb 15.","Pascarella A","J Neurosci Methods","2016","2016/02/20","","","10.1016/j.jneumeth.2016.02.012"
"26856637","Testing the assumptions underlying fMRI adaptation using intracortical recordings in area MT","Kar K, Krekelberg B.","Cortex. 2016 Jul;80:21-34. doi: 10.1016/j.cortex.2015.12.011. Epub 2016 Jan 19.","Kar K","Cortex","2016","2016/02/10","PMC4899154","NIHMS752926","10.1016/j.cortex.2015.12.011"
"26778980","Role of Prefrontal Persistent Activity in Working Memory","Riley MR, Constantinidis C.","Front Syst Neurosci. 2016 Jan 5;9:181. doi: 10.3389/fnsys.2015.00181. eCollection 2015.","Riley MR","Front Syst Neurosci","2016","2016/01/19","PMC4700146","","10.3389/fnsys.2015.00181"
"26742790","Effects of isoflurane and ethanol administration on c-Fos immunoreactivity in mice","Smith ML, Li J, Cote DM, Ryabinin AE.","Neuroscience. 2016 Mar 1;316:337-43. doi: 10.1016/j.neuroscience.2015.12.047. Epub 2015 Dec 29.","Smith ML","Neuroscience","2016","2016/01/09","PMC4742382","NIHMS748260","10.1016/j.neuroscience.2015.12.047"
"26696806","Analysis of Neural-BOLD Coupling Through Four Models of the Neural Metabolic Demand","Tyler CW, Likova LT, Nicholas SC.","Front Neurosci. 2015 Dec 15;9:419. doi: 10.3389/fnins.2015.00419. eCollection 2015.","Tyler CW","Front Neurosci","2015","2015/12/24","PMC4678231","","10.3389/fnins.2015.00419"
"26635539","In Vivo Mapping of Cortical Columnar Networks in the Monkey with Focal Electrical and Optical Stimulation","Roe AW, Chernov MM, Friedman RM, Chen G.","Front Neuroanat. 2015 Nov 16;9:135. doi: 10.3389/fnana.2015.00135. eCollection 2015.","Roe AW","Front Neuroanat","2015","2015/12/05","PMC4644798","","10.3389/fnana.2015.00135"
"26415043","Partial Correlation-Based Retinotopically Organized Resting-State Functional Connectivity Within and Between Areas of the Visual Cortex Reflects More Than Cortical Distance","Dawson DA, Lam J, Lewis LB, Carbonell F, Mendola JD, Shmuel A.","Brain Connect. 2016 Feb;6(1):57-75. doi: 10.1089/brain.2014.0331.","Dawson DA","Brain Connect","2016","2015/09/29","PMC4744894","","10.1089/brain.2014.0331"
"26314755","Position shifts of fMRI-based population receptive fields in human visual cortex induced by Ponzo illusion","He D, Mo C, Wang Y, Fang F.","Exp Brain Res. 2015 Dec;233(12):3535-41. doi: 10.1007/s00221-015-4425-3. Epub 2015 Aug 28.","He D","Exp Brain Res","2015","2015/08/29","","","10.1007/s00221-015-4425-3"
"26311774","A Retinotopic Basis for the Division of High-Level Scene Processing between Lateral and Ventral Human Occipitotemporal Cortex","Silson EH, Chan AW, Reynolds RC, Kravitz DJ, Baker CI.","J Neurosci. 2015 Aug 26;35(34):11921-35. doi: 10.1523/JNEUROSCI.0137-15.2015.","Silson EH","J Neurosci","2015","2015/08/28","PMC4549403","","10.1523/JNEUROSCI.0137-15.2015"
"26245955","Posterior Parietal Cortex Encoding of Dynamic Hand Force Underlying Hand-Object Interaction","Ferrari-Toniolo S, Visco-Comandini F, Papazachariadis O, Caminiti R, Battaglia-Mayer A.","J Neurosci. 2015 Aug 5;35(31):10899-910. doi: 10.1523/JNEUROSCI.4696-14.2015.","Ferrari-Toniolo S","J Neurosci","2015","2015/08/07","PMC6605281","","10.1523/JNEUROSCI.4696-14.2015"
"26243879","Expressing our internal states and understanding those of others","Di Cesare G, Di Dio C, Marchi M, Rizzolatti G.","Proc Natl Acad Sci U S A. 2015 Aug 18;112(33):10331-5. doi: 10.1073/pnas.1512133112. Epub 2015 Aug 4.","Di Cesare G","Proc Natl Acad Sci U S A","2015","2015/08/06","PMC4547309","","10.1073/pnas.1512133112"
"26203144","Differential fMRI Activation Patterns to Noxious Heat and Tactile Stimuli in the Primate Spinal Cord","Yang PF, Wang F, Chen LM.","J Neurosci. 2015 Jul 22;35(29):10493-502. doi: 10.1523/JNEUROSCI.0583-15.2015.","Yang PF","J Neurosci","2015","2015/07/24","PMC4510289","","10.1523/JNEUROSCI.0583-15.2015"
"26170314","Functional evolution of new and expanded attention networks in humans","Patel GH, Yang D, Jamerson EC, Snyder LH, Corbetta M, Ferrera VP.","Proc Natl Acad Sci U S A. 2015 Jul 28;112(30):9454-9. doi: 10.1073/pnas.1420395112. Epub 2015 Jul 13.","Patel GH","Proc Natl Acad Sci U S A","2015","2015/07/15","PMC4522817","","10.1073/pnas.1420395112"
"26156988","Neural Correlate of the Thatcher Face Illusion in a Monkey Face-Selective Patch","Taubert J, Van Belle G, Vanduffel W, Rossion B, Vogels R.","J Neurosci. 2015 Jul 8;35(27):9872-8. doi: 10.1523/JNEUROSCI.0446-15.2015.","Taubert J","J Neurosci","2015","2015/07/10","PMC6605408","","10.1523/JNEUROSCI.0446-15.2015"
"26149609","Functional MRI of visual responses in the awake, behaving marmoset","Hung CC, Yen CC, Ciuchta JL, Papoti D, Bock NA, Leopold DA, Silva AC.","Neuroimage. 2015 Oct 15;120:1-11. doi: 10.1016/j.neuroimage.2015.06.090. Epub 2015 Jul 3.","Hung CC","Neuroimage","2015","2015/07/08","PMC4589494","NIHMS711899","10.1016/j.neuroimage.2015.06.090"
"26117702","Alteration of brain regional homogeneity of monkeys with spinal cord injury: A longitudinal resting-state functional magnetic resonance imaging study","Rao JS, Ma M, Zhao C, Liu Z, Yang ZY, Li XG.","Magn Reson Imaging. 2015 Nov;33(9):1156-1162. doi: 10.1016/j.mri.2015.06.011. Epub 2015 Jun 25.","Rao JS","Magn Reson Imaging","2015","2015/06/29","","","10.1016/j.mri.2015.06.011"
"26066653","The Travelling-Wave Primate System: A New Solution for Magnetic Resonance Imaging of Macaque Monkeys at 7 Tesla Ultra-High Field","Herrmann T, Mallow J, Plaumann M, Luchtmann M, Stadler J, Mylius J, Brosch M, Bernarding J.","PLoS One. 2015 Jun 11;10(6):e0129371. doi: 10.1371/journal.pone.0129371. eCollection 2015.","Herrmann T","PLoS One","2015","2015/06/13","PMC4466239","","10.1371/journal.pone.0129371"
"26015576","Oxytocin modulates fMRI responses to facial expression in macaques","Liu N, Hadj-Bouziane F, Jones KB, Turchi JN, Averbeck BB, Ungerleider LG.","Proc Natl Acad Sci U S A. 2015 Jun 16;112(24):E3123-30. doi: 10.1073/pnas.1508097112. Epub 2015 May 26.","Liu N","Proc Natl Acad Sci U S A","2015","2015/05/28","PMC4475931","","10.1073/pnas.1508097112"
"25995460","Covert shifts of spatial attention in the macaque monkey","Caspari N, Janssens T, Mantini D, Vandenberghe R, Vanduffel W.","J Neurosci. 2015 May 20;35(20):7695-714. doi: 10.1523/JNEUROSCI.4383-14.2015.","Caspari N","J Neurosci","2015","2015/05/22","PMC4438122","","10.1523/JNEUROSCI.4383-14.2015"
"25988226","Whole brain mapping of visual and tactile convergence in the macaque monkey","Guipponi O, Cléry J, Odouard S, Wardak C, Ben Hamed S.","Neuroimage. 2015 Aug 15;117:93-102. doi: 10.1016/j.neuroimage.2015.05.022. Epub 2015 May 16.","Guipponi O","Neuroimage","2015","2015/05/20","","","10.1016/j.neuroimage.2015.05.022"
"25926470","Functional architecture for disparity in macaque inferior temporal cortex and its relationship to the architecture for faces, color, scenes, and visual field","Verhoef BE, Bohon KS, Conway BR.","J Neurosci. 2015 Apr 29;35(17):6952-68. doi: 10.1523/JNEUROSCI.5079-14.2015.","Verhoef BE","J Neurosci","2015","2015/05/01","PMC4412905","","10.1523/JNEUROSCI.5079-14.2015"
"25902510","Injury alters intrinsic functional connectivity within the primate spinal cord","Chen LM, Mishra A, Yang PF, Wang F, Gore JC.","Proc Natl Acad Sci U S A. 2015 May 12;112(19):5991-6. doi: 10.1073/pnas.1424106112. Epub 2015 Apr 22.","Chen LM","Proc Natl Acad Sci U S A","2015","2015/04/23","PMC4434735","","10.1073/pnas.1424106112"
"25837427","Large-Scale Persistent Network Reconfiguration Induced by Ketamine in Anesthetized Monkeys: Relevance to Mood Disorders","Lv Q, Yang L, Li G, Wang Z, Shen Z, Yu W, Jiang Q, Hou B, Pu J, Hu H, Wang Z.","Biol Psychiatry. 2016 May 1;79(9):765-775. doi: 10.1016/j.biopsych.2015.02.028. Epub 2015 Feb 27.","Lv Q","Biol Psychiatry","2016","2015/04/04","","","10.1016/j.biopsych.2015.02.028"
"25795341","The relation between functional magnetic resonance imaging activations and single-cell selectivity in the macaque intraparietal sulcus","Van Dromme IC, Vanduffel W, Janssen P.","Neuroimage. 2015 Jun;113:86-100. doi: 10.1016/j.neuroimage.2015.03.023. Epub 2015 Mar 18.","Van Dromme IC","Neuroimage","2015","2015/03/22","","","10.1016/j.neuroimage.2015.03.023"
"25716844","Effector specificity in macaque frontal and parietal cortex","Premereur E, Janssen P, Vanduffel W.","J Neurosci. 2015 Feb 25;35(8):3446-59. doi: 10.1523/JNEUROSCI.3710-14.2015.","Premereur E","J Neurosci","2015","2015/02/27","PMC6605566","","10.1523/JNEUROSCI.3710-14.2015"
"25711137","A human homologue of monkey F5c","Ferri S, Peeters R, Nelissen K, Vanduffel W, Rizzolatti G, Orban GA.","Neuroimage. 2015 May 1;111:251-66. doi: 10.1016/j.neuroimage.2015.02.033. Epub 2015 Feb 21.","Ferri S","Neuroimage","2015","2015/02/26","PMC4401441","","10.1016/j.neuroimage.2015.02.033"
