PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"26105175","Localization of CGRP receptor components and receptor binding sites in rhesus monkey brainstem: A detailed study using in situ hybridization, immunofluorescence, and autoradiography","Eftekhari S, Gaspar RC, Roberts R, Chen TB, Zeng Z, Villarreal S, Edvinsson L, Salvatore CA.","J Comp Neurol. 2016 Jan 1;524(1):90-118. doi: 10.1002/cne.23828. Epub 2015 Aug 6.","Eftekhari S","J Comp Neurol","2016","2015/06/25","","","10.1002/cne.23828"
"25711137","A human homologue of monkey F5c","Ferri S, Peeters R, Nelissen K, Vanduffel W, Rizzolatti G, Orban GA.","Neuroimage. 2015 May 1;111:251-66. doi: 10.1016/j.neuroimage.2015.02.033. Epub 2015 Feb 21.","Ferri S","Neuroimage","2015","2015/02/26","PMC4401441","","10.1016/j.neuroimage.2015.02.033"
"25677545","Neuronal representation of duration discrimination in the monkey striatum","Chiba A, Oshio K, Inase M.","Physiol Rep. 2015 Feb 12;3(2):e12283. doi: 10.14814/phy2.12283. Print 2015 Feb 1.","Chiba A","Physiol Rep","2015","2015/02/14","PMC4393192","","10.14814/phy2.12283"
"25498426","Functional imaging of olfaction by CBV fMRI in monkeys: insight into the role of olfactory bulb in habituation","Zhao F, Holahan MA, Houghton AK, Hargreaves R, Evelhoch JL, Winkelmann CT, Williams DS.","Neuroimage. 2015 Feb 1;106:364-72. doi: 10.1016/j.neuroimage.2014.12.001. Epub 2014 Dec 10.","Zhao F","Neuroimage","2015","2014/12/16","","","10.1016/j.neuroimage.2014.12.001"
"25453739","Responses of monkey prefrontal neurons during the execution of transverse patterning","Nejime M, Inoue M, Saruwatari M, Mikami A, Nakamura K, Miyachi S.","Behav Brain Res. 2015 Feb 1;278:293-302. doi: 10.1016/j.bbr.2014.10.015. Epub 2014 Oct 22.","Nejime M","Behav Brain Res","2015","2014/12/03","","","10.1016/j.bbr.2014.10.015"
"25411484","Differentially methylated plasticity genes in the amygdala of young primates are linked to anxious temperament, an at risk phenotype for anxiety and depressive disorders","Alisch RS, Chopra P, Fox AS, Chen K, White AT, Roseboom PH, Keles S, Kalin NH.","J Neurosci. 2014 Nov 19;34(47):15548-56. doi: 10.1523/JNEUROSCI.3338-14.2014.","Alisch RS","J Neurosci","2014","2014/11/21","PMC4236392","","10.1523/JNEUROSCI.3338-14.2014"
"25109529","Fine-grained stimulus representations in body selective areas of human occipito-temporal cortex","Caspari N, Popivanov ID, De Mazière PA, Vanduffel W, Vogels R, Orban GA, Jastorff J.","Neuroimage. 2014 Nov 15;102 Pt 2:484-97. doi: 10.1016/j.neuroimage.2014.07.066. Epub 2014 Aug 7.","Caspari N","Neuroimage","2014","2014/08/12","","","10.1016/j.neuroimage.2014.07.066"
"25102559","Monkey cortex through fMRI glasses","Vanduffel W, Zhu Q, Orban GA.","Neuron. 2014 Aug 6;83(3):533-50. doi: 10.1016/j.neuron.2014.07.015.","Vanduffel W","Neuron","2014","2014/08/08","PMC4698430","NIHMS614180","10.1016/j.neuron.2014.07.015"
"24966298","One month in the life of a neuron: longitudinal single-unit electrophysiology in the monkey visual system","McMahon DB, Bondar IV, Afuwape OA, Ide DC, Leopold DA.","J Neurophysiol. 2014 Oct 1;112(7):1748-62. doi: 10.1152/jn.00052.2014. Epub 2014 Jun 25.","McMahon DB","J Neurophysiol","2014","2014/06/27","PMC4157170","","10.1152/jn.00052.2014"
"24752643","Cortical innervation of the hypoglossal nucleus in the non-human primate (Macaca mulatta)","Morecraft RJ, Stilwell-Morecraft KS, Solon-Cline KM, Ge J, Darling WG.","J Comp Neurol. 2014 Oct 15;522(15):3456-84. doi: 10.1002/cne.23614. Epub 2014 May 14.","Morecraft RJ","J Comp Neurol","2014","2014/04/23","PMC4139435","NIHMS586669","10.1002/cne.23614"
"24315566","A nonhuman primate model of human radiation-induced venocclusive liver disease and hepatocyte injury","Yannam GR, Han B, Setoyama K, Yamamoto T, Ito R, Brooks JM, Guzman-Lepe J, Galambos C, Fong JV, Deutsch M, Quader MA, Yamanouchi K, Kabarriti R, Mehta K, Soto-Gutierrez A, Roy-Chowdhury J, Locker J, Abe M, Enke CA, Baranowska-Kortylewicz J, Solberg TD, Guha C, Fox IJ.","Int J Radiat Oncol Biol Phys. 2014 Feb 1;88(2):404-411. doi: 10.1016/j.ijrobp.2013.10.037. Epub 2013 Dec 5.","Yannam GR","Int J Radiat Oncol Biol Phys","2014","2013/12/10","PMC3905315","NIHMS547945","10.1016/j.ijrobp.2013.10.037"
"24214159","Subdivisions and connectional networks of the lateral prefrontal cortex in the macaque monkey","Saleem KS, Miller B, Price JL.","J Comp Neurol. 2014 May 1;522(7):1641-90. doi: 10.1002/cne.23498.","Saleem KS","J Comp Neurol","2014","2013/11/12","","","10.1002/cne.23498"
"24133267","Object representation in inferior temporal cortex is organized hierarchically in a mosaic-like structure","Sato T, Uchida G, Lescroart MD, Kitazono J, Okada M, Tanifuji M.","J Neurosci. 2013 Oct 16;33(42):16642-56. doi: 10.1523/JNEUROSCI.5557-12.2013.","Sato T","J Neurosci","2013","2013/10/18","PMC6618530","","10.1523/JNEUROSCI.5557-12.2013"
"23780752","Hippocampal network connections account for differences in memory performance in the middle-aged rhesus monkey","Koo BB, Oblak AL, Zhao Y, Farris CW, Bowley B, Rosene DL, Killiany RJ.","Hippocampus. 2013 Dec;23(12):1179-88. doi: 10.1002/hipo.22156. Epub 2013 Jul 13.","Koo BB","Hippocampus","2013","2013/06/20","PMC4113965","NIHMS614121","10.1002/hipo.22156"
"23739963","Prefrontal-temporal disconnection impairs recognition memory but not familiarity discrimination","Browning PG, Baxter MG, Gaffan D.","J Neurosci. 2013 Jun 5;33(23):9667-74. doi: 10.1523/JNEUROSCI.5759-12.2013.","Browning PG","J Neurosci","2013","2013/06/07","PMC3797511","EMS53548","10.1523/JNEUROSCI.5759-12.2013"
"23568330","GABAergic signaling in the pulmonary neuroepithelial body microenvironment: functional imaging in GAD67-GFP mice","Schnorbusch K, Lembrechts R, Pintelon I, Timmermans JP, Brouns I, Adriaensen D.","Histochem Cell Biol. 2013 Nov;140(5):549-66. doi: 10.1007/s00418-013-1093-x. Epub 2013 Apr 9.","Schnorbusch K","Histochem Cell Biol","2013","2013/04/10","","","10.1007/s00418-013-1093-x"
"23010765","The associative and limbic thalamus in the pathophysiology of obsessive-compulsive disorder: an experimental study in the monkey","Rotge JY, Aouizerate B, Amestoy V, Lambrecq V, Langbour N, Nguyen TH, Dovero S, Cardoit L, Tignol J, Bioulac B, Burbaud P, Guehl D.","Transl Psychiatry. 2012 Sep 25;2(9):e161. doi: 10.1038/tp.2012.88.","Rotge JY","Transl Psychiatry","2012","2012/09/27","PMC3565210","","10.1038/tp.2012.88"
