PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30822717","Validations of apomorphine-induced BOLD activation correlations in hemiparkinsonian rhesus macaques","Quintero JE, Ai Y, Andersen AH, Hardy P, Grondin R, Guduru Z, Gash DM, Gerhardt GA, Zhang Z.","Neuroimage Clin. 2019;22:101724. doi: 10.1016/j.nicl.2019.101724. Epub 2019 Feb 18.","Quintero JE","Neuroimage Clin","2019","2019/03/02","PMC6396014","","10.1016/j.nicl.2019.101724"
"30776100","Hemodynamic and electrocortical reactivity to specific scene contents in emotional perception","Frank DW, Sabatinelli D.","Psychophysiology. 2019 Jun;56(6):e13340. doi: 10.1111/psyp.13340. Epub 2019 Feb 18.","Frank DW","Psychophysiology","2019","2019/02/19","","","10.1111/psyp.13340"
"30765166","Manipulation of Subcortical and Deep Cortical Activity in the Primate Brain Using Transcranial Focused Ultrasound Stimulation","Folloni D, Verhagen L, Mars RB, Fouragnan E, Constans C, Aubry JF, Rushworth MFS, Sallet J.","Neuron. 2019 Mar 20;101(6):1109-1116.e5. doi: 10.1016/j.neuron.2019.01.019. Epub 2019 Feb 11.","Folloni D","Neuron","2019","2019/02/16","PMC6520498","","10.1016/j.neuron.2019.01.019"
"30711619","Action perception and motor imagery: Mental practice of action","Savaki HE, Raos V.","Prog Neurobiol. 2019 Apr;175:107-125. doi: 10.1016/j.pneurobio.2019.01.007. Epub 2019 Jan 31.","Savaki HE","Prog Neurobiol","2019","2019/02/04","","","10.1016/j.pneurobio.2019.01.007"
"30674668","Submillimeter fMRI reveals a layout of dorsal visual cortex in macaques, remarkably similar to New World monkeys","Zhu Q, Vanduffel W.","Proc Natl Acad Sci U S A. 2019 Feb 5;116(6):2306-2311. doi: 10.1073/pnas.1805561116. Epub 2019 Jan 23.","Zhu Q","Proc Natl Acad Sci U S A","2019","2019/01/25","PMC6369784","","10.1073/pnas.1805561116"
"30668674","Selective Modulation of Early Visual Cortical Activity by Movement Intention","Gallivan JP, Chapman CS, Gale DJ, Flanagan JR, Culham JC.","Cereb Cortex. 2019 Dec 17;29(11):4662-4678. doi: 10.1093/cercor/bhy345.","Gallivan JP","Cereb Cortex","2019","2019/01/23","PMC6917518","","10.1093/cercor/bhy345"
"30665007","A behavioral face preference deficit in a monkey with an incomplete face patch system","Vinken K, Vogels R.","Neuroimage. 2019 Apr 1;189:415-424. doi: 10.1016/j.neuroimage.2019.01.043. Epub 2019 Jan 18.","Vinken K","Neuroimage","2019","2019/01/22","","","10.1016/j.neuroimage.2019.01.043"
"30597044","Pain-related behavior and brain activation in cynomolgus macaques with naturally occurring endometriosis","Yano M, Matsuda A, Natsume T, Ogawa S, Awaga Y, Hayashi I, Hama A, Takamatsu H.","Hum Reprod. 2019 Mar 1;34(3):469-478. doi: 10.1093/humrep/dey383.","Yano M","Hum Reprod","2019","2019/01/01","","","10.1093/humrep/dey383"
"30592972","Category-selective processing in the two visual pathways as a function of stimulus degradation by noise","Darcy N, Sterzer P, Hesselmann G.","Neuroimage. 2019 Mar;188:785-793. doi: 10.1016/j.neuroimage.2018.12.036. Epub 2018 Dec 25.","Darcy N","Neuroimage","2019","2018/12/29","","","10.1016/j.neuroimage.2018.12.036"
"30566918","A surface loop array for in vivo small animal MRI/fMRI on 7T human scanners","Gao Y, Wang P, Qian M, Zhao J, Xu H, Zhang X.","Phys Med Biol. 2019 Jan 24;64(3):035009. doi: 10.1088/1361-6560/aaf9e4.","Gao Y","Phys Med Biol","2019","2018/12/20","","","10.1088/1361-6560/aaf9e4"
"30547311","Gradients of connectivity distance in the cerebral cortex of the macaque monkey","Oligschläger S, Xu T, Baczkowski BM, Falkiewicz M, Falchier A, Linn G, Margulies DS.","Brain Struct Funct. 2019 Mar;224(2):925-935. doi: 10.1007/s00429-018-1811-1. Epub 2018 Dec 13.","Oligschläger S","Brain Struct Funct","2019","2018/12/15","PMC6420469","","10.1007/s00429-018-1811-1"
"30530862","Intrinsic Functional Boundaries of Lateral Frontal Cortex in the Common Marmoset Monkey","Schaeffer DJ, Gilbert KM, Gati JS, Menon RS, Everling S.","J Neurosci. 2019 Feb 6;39(6):1020-1029. doi: 10.1523/JNEUROSCI.2595-18.2018. Epub 2018 Dec 10.","Schaeffer DJ","J Neurosci","2019","2018/12/12","PMC6363921","","10.1523/JNEUROSCI.2595-18.2018"
"30510000","Two distinct profiles of fMRI and neurophysiological activity elicited by acetylcholine in visual cortex","Zaldivar D, Rauch A, Logothetis NK, Goense J.","Proc Natl Acad Sci U S A. 2018 Dec 18;115(51):E12073-E12082. doi: 10.1073/pnas.1808507115. Epub 2018 Dec 3.","Zaldivar D","Proc Natl Acad Sci U S A","2018","2018/12/05","PMC6304994","","10.1073/pnas.1808507115"
"30468293","Shifts in the functional topography of frontal cortex-striatum connectivity in alcohol use disorder","Gerchen MF, Rentsch A, Kirsch M, Kiefer F, Kirsch P.","Addict Biol. 2019 Nov;24(6):1245-1253. doi: 10.1111/adb.12692. Epub 2018 Nov 23.","Gerchen MF","Addict Biol","2019","2018/11/24","","","10.1111/adb.12692"
"30395192","Homology and Specificity of Natural Sound-Encoding in Human and Monkey Auditory Cortex","Erb J, Armendariz M, De Martino F, Goebel R, Vanduffel W, Formisano E.","Cereb Cortex. 2019 Aug 14;29(9):3636-3650. doi: 10.1093/cercor/bhy243.","Erb J","Cereb Cortex","2019","2018/11/06","","","10.1093/cercor/bhy243"
"30355629","Functional MRI in Macaque Monkeys during Task Switching","Premereur E, Janssen P, Vanduffel W.","J Neurosci. 2018 Dec 12;38(50):10619-10630. doi: 10.1523/JNEUROSCI.1539-18.2018. Epub 2018 Oct 24.","Premereur E","J Neurosci","2018","2018/10/26","PMC6580658","","10.1523/JNEUROSCI.1539-18.2018"
"30267680","Human V6 Integrates Visual and Extra-Retinal Cues during Head-Induced Gaze Shifts","Schindler A, Bartels A.","iScience. 2018 Sep 28;7:191-197. doi: 10.1016/j.isci.2018.09.004. Epub 2018 Sep 8.","Schindler A","iScience","2018","2018/09/30","PMC6153141","","10.1016/j.isci.2018.09.004"
"30205207","Resting-state white matter-cortical connectivity in non-human primate brain","Wu TL, Wang F, Li M, Schilling KG, Gao Y, Anderson AW, Chen LM, Ding Z, Gore JC.","Neuroimage. 2019 Jan 1;184:45-55. doi: 10.1016/j.neuroimage.2018.09.021. Epub 2018 Sep 8.","Wu TL","Neuroimage","2019","2018/09/12","PMC6250128","NIHMS1506840","10.1016/j.neuroimage.2018.09.021"
"30131679","Representation of Spatial and Feature Information in the Monkey Dorsal and Ventral Prefrontal Cortex","Constantinidis C, Qi XL.","Front Integr Neurosci. 2018 Aug 7;12:31. doi: 10.3389/fnint.2018.00031. eCollection 2018.","Constantinidis C","Front Integr Neurosci","2018","2018/08/23","PMC6090048","","10.3389/fnint.2018.00031"
"30121000","Adaptive coding in the human brain: Distinct object features are encoded by overlapping voxels in frontoparietal cortex","Jackson JB, Woolgar A.","Cortex. 2018 Nov;108:25-34. doi: 10.1016/j.cortex.2018.07.006. Epub 2018 Jul 25.","Jackson JB","Cortex","2018","2018/08/19","PMC6629547","EMS83377","10.1016/j.cortex.2018.07.006"
"30107259","Content-specific codes of parametric auditory working memory in humans","Uluç I, Schmidt TT, Wu YH, Blankenburg F.","Neuroimage. 2018 Dec;183:254-262. doi: 10.1016/j.neuroimage.2018.08.024. Epub 2018 Aug 11.","Uluç I","Neuroimage","2018","2018/08/15","","","10.1016/j.neuroimage.2018.08.024"
"30061190","Functional Connectivity within the Primate Extended Amygdala Is Heritable and Associated with Early-Life Anxious Temperament","Fox AS, Oler JA, Birn RM, Shackman AJ, Alexander AL, Kalin NH.","J Neurosci. 2018 Aug 29;38(35):7611-7621. doi: 10.1523/JNEUROSCI.0102-18.2018. Epub 2018 Jul 30.","Fox AS","J Neurosci","2018","2018/08/01","PMC6113902","","10.1523/JNEUROSCI.0102-18.2018"
"30017395","Functional Networks for Social Communication in the Macaque Monkey","Shepherd SV, Freiwald WA.","Neuron. 2018 Jul 25;99(2):413-420.e3. doi: 10.1016/j.neuron.2018.06.027. Epub 2018 Jul 12.","Shepherd SV","Neuron","2018","2018/07/19","PMC6449102","NIHMS1506208","10.1016/j.neuron.2018.06.027"
"29920377","Shape responses in a macaque frontal area connected to posterior parietal cortex","Caprara I, Premereur E, Romero MC, Faria P, Janssen P.","Neuroimage. 2018 Oct 1;179:298-312. doi: 10.1016/j.neuroimage.2018.06.052. Epub 2018 Jun 18.","Caprara I","Neuroimage","2018","2018/06/20","","","10.1016/j.neuroimage.2018.06.052"
"29787867","Investigating common coding of observed and executed actions in the monkey brain using cross-modal multi-variate fMRI classification","Fiave PA, Sharma S, Jastorff J, Nelissen K.","Neuroimage. 2018 Sep;178:306-317. doi: 10.1016/j.neuroimage.2018.05.043. Epub 2018 May 19.","Fiave PA","Neuroimage","2018","2018/05/23","","","10.1016/j.neuroimage.2018.05.043"
"29776691","A ""voice patch"" system in the primate brain for processing vocal information?","Belin P, Bodin C, Aglieri V.","Hear Res. 2018 Sep;366:65-74. doi: 10.1016/j.heares.2018.04.010. Epub 2018 May 7.","Belin P","Hear Res","2018","2018/05/20","","","10.1016/j.heares.2018.04.010"
"29679734","Cortical networks for encoding near and far space in the non-human primate","Cléry J, Guipponi O, Odouard S, Wardak C, Ben Hamed S.","Neuroimage. 2018 Aug 1;176:164-178. doi: 10.1016/j.neuroimage.2018.04.036. Epub 2018 Apr 19.","Cléry J","Neuroimage","2018","2018/04/22","","","10.1016/j.neuroimage.2018.04.036"
"29655488","Discriminability of numerosity-evoked fMRI activity patterns in human intra-parietal cortex reflects behavioral numerical acuity","Lasne G, Piazza M, Dehaene S, Kleinschmidt A, Eger E.","Cortex. 2019 May;114:90-101. doi: 10.1016/j.cortex.2018.03.008. Epub 2018 Mar 23.","Lasne G","Cortex","2019","2018/04/16","","","10.1016/j.cortex.2018.03.008"
"29642002","Delineating the Macroscale Areal Organization of the Macaque Cortex In Vivo","Xu T, Falchier A, Sullivan EL, Linn G, Ramirez JSB, Ross D, Feczko E, Opitz A, Bagley J, Sturgeon D, Earl E, Miranda-Domínguez O, Perrone A, Craddock RC, Schroeder CE, Colcombe S, Fair DA, Milham MP.","Cell Rep. 2018 Apr 10;23(2):429-441. doi: 10.1016/j.celrep.2018.03.049.","Xu T","Cell Rep","2018","2018/04/12","PMC6157013","NIHMS961950","10.1016/j.celrep.2018.03.049"
"29560306","Global network modulation during thalamic stimulation for Tourette syndrome","Jo HJ, McCairn KW, Gibson WS, Testini P, Zhao CZ, Gorny KR, Felmlee JP, Welker KM, Blaha CD, Klassen BT, Min HK, Lee KH.","Neuroimage Clin. 2018 Feb 21;18:502-509. doi: 10.1016/j.nicl.2018.02.018. eCollection 2018.","Jo HJ","Neuroimage Clin","2018","2018/03/22","PMC5857897","","10.1016/j.nicl.2018.02.018"
"29470965","Causal Evidence for a Neural Component of Spatially Global Hemodynamic Signals","Müsch K, Honey CJ.","Neuron. 2018 Feb 21;97(4):734-736. doi: 10.1016/j.neuron.2018.02.003.","Müsch K","Neuron","2018","2018/02/23","","","10.1016/j.neuron.2018.02.003"
"29427292","Intranasal oxytocin modulates neural functional connectivity during human social interaction","Rilling JK, Chen X, Chen X, Haroon E.","Am J Primatol. 2018 Oct;80(10):e22740. doi: 10.1002/ajp.22740. Epub 2018 Feb 10.","Rilling JK","Am J Primatol","2018","2018/02/11","PMC6086772","NIHMS947801","10.1002/ajp.22740"
"29376200","Intrinsic, stimulus-driven and task-dependent connectivity in human auditory cortex","Häkkinen S, Rinne T.","Brain Struct Funct. 2018 Jun;223(5):2113-2127. doi: 10.1007/s00429-018-1612-6. Epub 2018 Jan 29.","Häkkinen S","Brain Struct Funct","2018","2018/01/30","","","10.1007/s00429-018-1612-6"
"29366950","Human behavioural discrimination of human, chimpanzee and macaque affective vocalisations is reflected by the neural response in the superior temporal sulcus","Fritz T, Mueller K, Guha A, Gouws A, Levita L, Andrews TJ, Slocombe KE.","Neuropsychologia. 2018 Mar;111:145-150. doi: 10.1016/j.neuropsychologia.2018.01.026. Epub 2018 Jan 31.","Fritz T","Neuropsychologia","2018","2018/01/26","","","10.1016/j.neuropsychologia.2018.01.026"
"29335352","Discrete Modules and Mesoscale Functional Circuits for Thermal Nociception within Primate S1 Cortex","Yang PF, Wu R, Wu TL, Shi Z, Chen LM.","J Neurosci. 2018 Feb 14;38(7):1774-1787. doi: 10.1523/JNEUROSCI.2795-17.2017. Epub 2018 Jan 15.","Yang PF","J Neurosci","2018","2018/01/17","PMC5815457","","10.1523/JNEUROSCI.2795-17.2017"
"29300915","In Vivo Identification of Thick, Thin, and Pale Stripes of Macaque Area V2 Using Submillimeter Resolution (f)MRI at 3 T","Li X, Zhu Q, Janssens T, Arsenault JT, Vanduffel W.","Cereb Cortex. 2019 Feb 1;29(2):544-560. doi: 10.1093/cercor/bhx337.","Li X","Cereb Cortex","2019","2018/01/05","","","10.1093/cercor/bhx337"
"29285809","Investigation of the BOLD and CBV fMRI responses to somatosensory stimulation in awake marmosets (Callithrix jacchus)","Hirano Y, Yen CC, Liu JV, Mackel JB, Merkle H, Nascimento GC, Stefanovic B, Silva AC.","NMR Biomed. 2018 Mar;31(3):10.1002/nbm.3864. doi: 10.1002/nbm.3864. Epub 2017 Dec 29.","Hirano Y","NMR Biomed","2018","2017/12/30","PMC5841465","NIHMS939537","10.1002/nbm.3864"
"29224723","Neural Basis of Cognitive Control over Movement Inhibition: Human fMRI and Primate Electrophysiology Evidence","Xu KZ, Anderson BA, Emeric EE, Sali AW, Stuphorn V, Yantis S, Courtney SM.","Neuron. 2017 Dec 20;96(6):1447-1458.e6. doi: 10.1016/j.neuron.2017.11.010. Epub 2017 Dec 7.","Xu KZ","Neuron","2017","2017/12/12","PMC5747365","NIHMS926015","10.1016/j.neuron.2017.11.010"
"29208569","A digital 3D atlas of the marmoset brain based on multi-modal MRI","Liu C, Ye FQ, Yen CC, Newman JD, Glen D, Leopold DA, Silva AC.","Neuroimage. 2018 Apr 1;169:106-116. doi: 10.1016/j.neuroimage.2017.12.004. Epub 2017 Dec 5.","Liu C","Neuroimage","2018","2017/12/07","PMC5856608","NIHMS928414","10.1016/j.neuroimage.2017.12.004"
"29186363","Transformation of Visual Representations Across Ventral Stream Body-selective Patches","Kumar S, Popivanov ID, Vogels R.","Cereb Cortex. 2019 Jan 1;29(1):215-229. doi: 10.1093/cercor/bhx320.","Kumar S","Cereb Cortex","2019","2017/11/30","","","10.1093/cercor/bhx320"
"29130062","Human spatial navigation: Representations across dimensions and scales","Ekstrom AD, Isham EA.","Curr Opin Behav Sci. 2017 Oct;17:84-89. doi: 10.1016/j.cobeha.2017.06.005. Epub 2017 Sep 21.","Ekstrom AD","Curr Opin Behav Sci","2017","2017/11/14","PMC5678987","NIHMS890394","10.1016/j.cobeha.2017.06.005"
"29107771","Overlapping frontoparietal networks for tactile and visual parametric working memory representations","Wu YH, Uluç I, Schmidt TT, Tertel K, Kirilina E, Blankenburg F.","Neuroimage. 2018 Feb 1;166:325-334. doi: 10.1016/j.neuroimage.2017.10.059. Epub 2017 Oct 28.","Wu YH","Neuroimage","2018","2017/11/07","","","10.1016/j.neuroimage.2017.10.059"
"29038239","Correlated Disruption of Resting-State fMRI, LFP, and Spike Connectivity between Area 3b and S2 following Spinal Cord Injury in Monkeys","Wu R, Yang PF, Chen LM.","J Neurosci. 2017 Nov 15;37(46):11192-11203. doi: 10.1523/JNEUROSCI.2318-17.2017. Epub 2017 Oct 16.","Wu R","J Neurosci","2017","2017/10/18","PMC5688527","","10.1523/JNEUROSCI.2318-17.2017"
"28993482","The Prediction of Impact of a Looming Stimulus onto the Body Is Subserved by Multisensory Integration Mechanisms","Cléry J, Guipponi O, Odouard S, Pinède S, Wardak C, Ben Hamed S.","J Neurosci. 2017 Nov 1;37(44):10656-10670. doi: 10.1523/JNEUROSCI.0610-17.2017. Epub 2017 Oct 9.","Cléry J","J Neurosci","2017","2017/10/11","PMC6596520","","10.1523/JNEUROSCI.0610-17.2017"
"28845885","Analysis of vascular homogeneity and anisotropy on high-resolution primate brain imaging","Kennel P, Fonta C, Guibert R, Plouraboué F.","Hum Brain Mapp. 2017 Nov;38(11):5756-5777. doi: 10.1002/hbm.23766. Epub 2017 Aug 28.","Kennel P","Hum Brain Mapp","2017","2017/08/29","PMC6866716","","10.1002/hbm.23766"
"28830766","Functional magnetic resonance imaging of auditory cortical fields in awake marmosets","Toarmino CR, Yen CCC, Papoti D, Bock NA, Leopold DA, Miller CT, Silva AC.","Neuroimage. 2017 Nov 15;162:86-92. doi: 10.1016/j.neuroimage.2017.08.052. Epub 2017 Aug 19.","Toarmino CR","Neuroimage","2017","2017/08/24","PMC5705576","NIHMS904090","10.1016/j.neuroimage.2017.08.052"
"28804783","Functional corticostriatal connection topographies predict goal directed behaviour in humans","Marquand AF, Haak KV, Beckmann CF.","Nat Hum Behav. 2017 Aug;1(8):0146. doi: 10.1038/s41562-017-0146. Epub 2017 Jul 24.","Marquand AF","Nat Hum Behav","2017","2017/08/15","PMC5549843","EMS73107","10.1038/s41562-017-0146"
"28724749","Columnar Segregation of Magnocellular and Parvocellular Streams in Human Extrastriate Cortex","Tootell RBH, Nasr S.","J Neurosci. 2017 Aug 16;37(33):8014-8032. doi: 10.1523/JNEUROSCI.0690-17.2017. Epub 2017 Jul 19.","Tootell RBH","J Neurosci","2017","2017/07/21","PMC5559769","","10.1523/JNEUROSCI.0690-17.2017"
"28674177","Retinotopic Organization of Scene Areas in Macaque Inferior Temporal Cortex","Arcaro MJ, Livingstone MS.","J Neurosci. 2017 Aug 2;37(31):7373-7389. doi: 10.1523/JNEUROSCI.0569-17.2017. Epub 2017 Jul 3.","Arcaro MJ","J Neurosci","2017","2017/07/05","PMC5546109","","10.1523/JNEUROSCI.0569-17.2017"
"28515011","Sustained Activity Encoding Working Memories: Not Fully Distributed","Leavitt ML, Mendoza-Halliday D, Martinez-Trujillo JC.","Trends Neurosci. 2017 Jun;40(6):328-346. doi: 10.1016/j.tins.2017.04.004. Epub 2017 May 14.","Leavitt ML","Trends Neurosci","2017","2017/05/19","","","10.1016/j.tins.2017.04.004"
"28472038","Auditory motion-specific mechanisms in the primate brain","Poirier C, Baumann S, Dheerendra P, Joly O, Hunter D, Balezeau F, Sun L, Rees A, Petkov CI, Thiele A, Griffiths TD.","PLoS Biol. 2017 May 4;15(5):e2001379. doi: 10.1371/journal.pbio.2001379. eCollection 2017 May.","Poirier C","PLoS Biol","2017","2017/05/05","PMC5417421","","10.1371/journal.pbio.2001379"
"28466257","Cortical Representation of Pain and Touch: Evidence from Combined Functional Neuroimaging and Electrophysiology in Non-human Primates","Chen LM.","Neurosci Bull. 2018 Feb;34(1):165-177. doi: 10.1007/s12264-017-0133-2. Epub 2017 May 2.","Chen LM","Neurosci Bull","2018","2017/05/04","PMC5799120","","10.1007/s12264-017-0133-2"
"28419201","Functional Imaging of Audio-Visual Selective Attention in Monkeys and Humans: How do Lapses in Monkey Performance Affect Cross-Species Correspondences?","Rinne T, Muers RS, Salo E, Slater H, Petkov CI.","Cereb Cortex. 2017 Jun 1;27(6):3471-3484. doi: 10.1093/cercor/bhx092.","Rinne T","Cereb Cortex","2017","2017/04/19","PMC5654311","","10.1093/cercor/bhx092"
"28375078","A causal relationship between face-patch activity and face-detection behavior","Sadagopan S, Zarco W, Freiwald WA.","Elife. 2017 Apr 4;6:e18558. doi: 10.7554/eLife.18558.","Sadagopan S","Elife","2017","2017/04/05","PMC5380432","","10.7554/eLife.18558"
"28334082","Decoding Grasping Movements from the Parieto-Frontal Reaching Circuit in the Nonhuman Primate","Nelissen K, Fiave PA, Vanduffel W.","Cereb Cortex. 2018 Apr 1;28(4):1245-1259. doi: 10.1093/cercor/bhx037.","Nelissen K","Cereb Cortex","2018","2017/03/24","","","10.1093/cercor/bhx037"
"28298702","Fixed versus mixed RSA: Explaining visual representations by fixed and mixed feature sets from shallow and deep computational models","Khaligh-Razavi SM, Henriksson L, Kay K, Kriegeskorte N.","J Math Psychol. 2017 Feb;76(Pt B):184-197. doi: 10.1016/j.jmp.2016.10.007.","Khaligh-Razavi SM","J Math Psychol","2017","2017/03/17","PMC5341758","","10.1016/j.jmp.2016.10.007"
"28258716","Functional interactions between the macaque dorsal and ventral visual pathways during three-dimensional object vision","Janssen P, Verhoef BE, Premereur E.","Cortex. 2018 Jan;98:218-227. doi: 10.1016/j.cortex.2017.01.021. Epub 2017 Feb 3.","Janssen P","Cortex","2018","2017/03/05","","","10.1016/j.cortex.2017.01.021"
"28236751","Perirhinal cortex tracks degree of recent as well as cumulative lifetime experience with object concepts","Duke D, Martin CB, Bowles B, McRae K, Köhler S.","Cortex. 2017 Apr;89:61-70. doi: 10.1016/j.cortex.2017.01.015. Epub 2017 Jan 31.","Duke D","Cortex","2017","2017/02/26","","","10.1016/j.cortex.2017.01.015"
"28213445","Ultra-High-Field fMRI Reveals a Role for the Subiculum in Scene Perceptual Discrimination","Hodgetts CJ, Voets NL, Thomas AG, Clare S, Lawrence AD, Graham KS.","J Neurosci. 2017 Mar 22;37(12):3150-3159. doi: 10.1523/JNEUROSCI.3225-16.2017. Epub 2017 Feb 17.","Hodgetts CJ","J Neurosci","2017","2017/02/19","PMC5373110","","10.1523/JNEUROSCI.3225-16.2017"
"28213112","Laminar imaging of positive and negative BOLD in human visual cortex at 7T","Fracasso A, Luijten PR, Dumoulin SO, Petridou N.","Neuroimage. 2018 Jan 1;164:100-111. doi: 10.1016/j.neuroimage.2017.02.038. Epub 2017 Feb 14.","Fracasso A","Neuroimage","2018","2017/02/19","","","10.1016/j.neuroimage.2017.02.038"
"28100746","End-Stopping Predicts Curvature Tuning along the Ventral Stream","Ponce CR, Hartmann TS, Livingstone MS.","J Neurosci. 2017 Jan 18;37(3):648-659. doi: 10.1523/JNEUROSCI.2507-16.2016.","Ponce CR","J Neurosci","2017","2017/01/20","PMC5242411","","10.1523/JNEUROSCI.2507-16.2016"
"28069917","Dopamine Modulates the Functional Organization of the Orbitofrontal Cortex","Kahnt T, Tobler PN.","J Neurosci. 2017 Feb 8;37(6):1493-1504. doi: 10.1523/JNEUROSCI.2827-16.2016. Epub 2017 Jan 9.","Kahnt T","J Neurosci","2017","2017/01/11","PMC5299568","","10.1523/JNEUROSCI.2827-16.2016"
"28011742","The Superior Temporal Sulcus Is Causally Connected to the Amygdala: A Combined TBS-fMRI Study","Pitcher D, Japee S, Rauth L, Ungerleider LG.","J Neurosci. 2017 Feb 1;37(5):1156-1161. doi: 10.1523/JNEUROSCI.0114-16.2016. Epub 2016 Dec 23.","Pitcher D","J Neurosci","2017","2016/12/25","PMC5296794","","10.1523/JNEUROSCI.0114-16.2016"
"27866893","Effective Connectivity Reveals Largely Independent Parallel Networks of Face and Body Patches","Premereur E, Taubert J, Janssen P, Vogels R, Vanduffel W.","Curr Biol. 2016 Dec 19;26(24):3269-3279. doi: 10.1016/j.cub.2016.09.059. Epub 2016 Nov 17.","Premereur E","Curr Biol","2016","2016/11/22","","","10.1016/j.cub.2016.09.059"
"27803286","The neural basis of understanding the expression of the emotions in man and animals","Spunt RP, Ellsworth E, Adolphs R.","Soc Cogn Affect Neurosci. 2017 Jan 1;12(1):95-105. doi: 10.1093/scan/nsw161.","Spunt RP","Soc Cogn Affect Neurosci","2017","2016/11/03","PMC5390760","","10.1093/scan/nsw161"
"27596931","A hierarchy of timescales explains distinct effects of local inhibition of primary visual cortex and frontal eye fields","Cocchi L, Sale MV, L Gollo L, Bell PT, Nguyen VT, Zalesky A, Breakspear M, Mattingley JB.","Elife. 2016 Sep 6;5:e15252. doi: 10.7554/eLife.15252.","Cocchi L","Elife","2016","2016/09/07","PMC5012863","","10.7554/eLife.15252"
"27502046","Cerebral responses to local and global auditory novelty under general anesthesia","Uhrig L, Janssen D, Dehaene S, Jarraya B.","Neuroimage. 2016 Nov 1;141:326-340. doi: 10.1016/j.neuroimage.2016.08.004. Epub 2016 Aug 5.","Uhrig L","Neuroimage","2016","2016/08/10","PMC5635967","EMS74414","10.1016/j.neuroimage.2016.08.004"
"27501382","Design and implementation of embedded 8-channel receive-only arrays for whole-brain MRI and fMRI of conscious awake marmosets","Papoti D, Yen CC, Hung CC, Ciuchta J, Leopold DA, Silva AC.","Magn Reson Med. 2017 Jul;78(1):387-398. doi: 10.1002/mrm.26339. Epub 2016 Aug 8.","Papoti D","Magn Reson Med","2017","2016/08/09","PMC5298952","NIHMS797550","10.1002/mrm.26339"
"27405331","Frontoparietal Functional Connectivity in the Common Marmoset","Ghahremani M, Hutchison RM, Menon RS, Everling S.","Cereb Cortex. 2017 Aug 1;27(8):3890-3905. doi: 10.1093/cercor/bhw198.","Ghahremani M","Cereb Cortex","2017","2016/07/14","","","10.1093/cercor/bhw198"
"27367793","Language, gesture, and handedness: Evidence for independent lateralized networks","Häberling IS, Corballis PM, Corballis MC.","Cortex. 2016 Sep;82:72-85. doi: 10.1016/j.cortex.2016.06.003. Epub 2016 Jun 11.","Häberling IS","Cortex","2016","2016/07/02","","","10.1016/j.cortex.2016.06.003"
"27309348","Distinct BOLD fMRI Responses of Capsaicin-Induced Thermal Sensation Reveal Pain-Related Brain Activation in Nonhuman Primates","Asad AB, Seah S, Baumgartner R, Feng D, Jensen A, Manigbas E, Henry B, Houghton A, Evelhoch JL, Derbyshire SW, Chin CL.","PLoS One. 2016 Jun 16;11(6):e0156805. doi: 10.1371/journal.pone.0156805. eCollection 2016.","Asad AB","PLoS One","2016","2016/06/17","PMC4911046","","10.1371/journal.pone.0156805"
"27166168","Look Hear! The Prefrontal Cortex is Stratified by Modality of Sensory Input During Multisensory Cognitive Control","Mayer AR, Ryman SG, Hanlon FM, Dodd AB, Ling JM.","Cereb Cortex. 2017 May 1;27(5):2831-2840. doi: 10.1093/cercor/bhw131.","Mayer AR","Cereb Cortex","2017","2016/05/12","PMC6059096","","10.1093/cercor/bhw131"
"27092045","Rapid Quantitative Pharmacodynamic Imaging with Bayesian Estimation","Koller JM, Vachon MJ, Bretthorst GL, Black KJ.","Front Neurosci. 2016 Apr 8;10:144. doi: 10.3389/fnins.2016.00144. eCollection 2016.","Koller JM","Front Neurosci","2016","2016/04/20","PMC4825616","","10.3389/fnins.2016.00144"
"27091582","Correlated inter-regional variations in low frequency local field potentials and resting state BOLD signals within S1 cortex of monkeys","Wilson GH 3rd, Yang PF, Gore JC, Chen LM.","Hum Brain Mapp. 2016 Aug;37(8):2755-66. doi: 10.1002/hbm.23207. Epub 2016 Apr 19.","Wilson GH 3rd","Hum Brain Mapp","2016","2016/04/20","PMC4945372","NIHMS773165","10.1002/hbm.23207"
"27082854","Posterior Parietal Cortex Drives Inferotemporal Activations During Three-Dimensional Object Vision","Van Dromme IC, Premereur E, Verhoef BE, Vanduffel W, Janssen P.","PLoS Biol. 2016 Apr 15;14(4):e1002445. doi: 10.1371/journal.pbio.1002445. eCollection 2016 Apr.","Van Dromme IC","PLoS Biol","2016","2016/04/16","PMC4833303","","10.1371/journal.pbio.1002445"
"27031602","Non-human primates in neuroscience research: The case against its scientific necessity","Bailey J, Taylor K.","Altern Lab Anim. 2016 Mar;44(1):43-69. doi: 10.1177/026119291604400101.","Bailey J","Altern Lab Anim","2016","2016/04/01","","","10.1177/026119291604400101"
